place_id,지점명,누적_리뷰수,월평균_리뷰수,일평균_리뷰수,브랜드,분석기준,분석개월수,
1192310932,신도시점,168,14.0,0.4602739726027397,역전할머니,최근 1년 누적 리뷰수 기준,12,2.70805020110221
1985336624,수원매탄점,116,9.666666666666666,0.3178082191780822,역전할머니,최근 1년 누적 리뷰수 기준,12,2.367123614131617
1212647341,로데오점,248,20.666666666666668,0.6794520547945205,역전할머니,최근 1년 누적 리뷰수 기준,12,3.0757749812275277
1229628998,박달점,180,15.0,0.4931506849315068,역전할머니,최근 1년 누적 리뷰수 기준,12,2.772588722239781
1164737192,곡반정점,131,10.916666666666666,0.3589041095890411,역전할머니,최근 1년 누적 리뷰수 기준,12,2.477937980471907
1429059026,고잔점,280,23.33333333333333,0.7671232876712328,역전할머니,최근 1년 누적 리뷰수 기준,12,3.1918471524802814
1341070762,,4,0.3333333333333333,0.010958904109589,역전할머니,최근 1년 누적 리뷰수 기준,12,0.2876820724517809
1675941778,,22,1.8333333333333333,0.0602739726027397,역전할머니,최근 1년 누적 리뷰수 기준,12,1.041453874828161
1539758577,호수공원점,305,25.416666666666668,0.8356164383561644,역전할머니,최근 1년 누적 리뷰수 기준,12,3.2739951240892804
1130662963,,513,42.75,1.4054794520547946,역전할머니,최근 1년 누적 리뷰수 기준,12,3.7784916128036232
1152966956,,61,5.083333333333333,0.1671232876712328,역전할머니,최근 1년 누적 리뷰수 기준,12,1.8055527913603908
1855730149,,205,17.083333333333332,0.5616438356164384,역전할머니,최근 1년 누적 리뷰수 기준,12,2.8949907037524594
1934587126,광장점,243,20.25,0.6657534246575343,역전할머니,최근 1년 누적 리뷰수 기준,12,3.056356895370426
1563654697,신도시점,438,36.5,1.2,역전할머니,최근 1년 누적 리뷰수 기준,12,3.624340932976365
1095843436,,91,7.583333333333333,0.2493150684931507,역전할머니,최근 1년 누적 리뷰수 기준,12,2.1498223384416355
1718262211,,62,5.166666666666667,0.1698630136986301,역전할머니,최근 1년 누적 리뷰수 기준,12,1.8191584434161694
1221164706,수원역점,425,35.416666666666664,1.1643835616438356,역전할머니,최근 1년 누적 리뷰수 기준,12,3.5950265453075896
1671462839,,180,15.0,0.4931506849315068,역전할머니,최근 1년 누적 리뷰수 기준,12,2.772588722239781
1140050388,소하점,184,15.333333333333334,0.5041095890410959,역전할머니,최근 1년 누적 리뷰수 기준,12,2.793208009442517
1827234611,,329,27.416666666666668,0.9013698630136986,역전할머니,최근 1년 누적 리뷰수 기준,12,3.3469758274955166
1003306910,금오점,232,19.33333333333333,0.6356164383561644,역전할머니,최근 1년 누적 리뷰수 기준,12,3.0122615755052013
1401517138,와동점,86,7.166666666666667,0.2356164383561644,역전할머니,최근 1년 누적 리뷰수 기준,12,2.100060828882572
1496785057,,155,12.916666666666666,0.4246575342465753,역전할머니,최근 1년 누적 리뷰수 기준,12,2.6330871626287546
1316989193,오포점,108,9.0,0.2958904109589041,역전할머니,최근 1년 누적 리뷰수 기준,12,2.302585092994046
1528813980,,9,0.75,0.0246575342465753,역전할머니,최근 1년 누적 리뷰수 기준,12,0.5596157879354227
1529376857,지행점,164,13.666666666666666,0.4493150684931506,역전할머니,최근 1년 누적 리뷰수 기준,12,2.6855773452501515
1306011169,,31,2.583333333333333,0.084931506849315,역전할머니,최근 1년 누적 리뷰수 기준,12,1.276293465905562
1350593533,중앙점,211,17.583333333333332,0.5780821917808219,역전할머니,최근 1년 누적 리뷰수 기준,12,2.9222651216721185
1185584557,소사점,80,6.666666666666667,0.2191780821917808,역전할머니,최근 1년 누적 리뷰수 기준,12,2.03688192726104
1728053017,,28,2.333333333333333,0.0767123287671232,역전할머니,최근 1년 누적 리뷰수 기준,12,1.203972804325936
