place_id,지점명,누적_리뷰수,월평균_리뷰수,일평균_리뷰수,브랜드,분석기준,분석개월수
1081996780,강남역점,292,24.333333333333332,0.8,역전할머니,최근 1년 누적 리뷰수 기준,12
1431943565,,194,16.166666666666668,0.5315068493150685,역전할머니,최근 1년 누적 리뷰수 기준,12
1394095183,,59,4.916666666666667,0.16164383561643836,역전할머니,최근 1년 누적 리뷰수 기준,12
1925263470,,104,8.666666666666666,0.28493150684931506,역전할머니,최근 1년 누적 리뷰수 기준,12
1125401397,쌍문역점,176,14.666666666666666,0.4821917808219178,역전할머니,최근 1년 누적 리뷰수 기준,12
1840210126,가산점,285,23.75,0.7808219178082192,역전할머니,최근 1년 누적 리뷰수 기준,12
1708276745,,88,7.333333333333333,0.2410958904109589,역전할머니,최근 1년 누적 리뷰수 기준,12
2006884314,신논현점,140,11.666666666666666,0.3835616438356164,역전할머니,최근 1년 누적 리뷰수 기준,12
1219066886,,286,23.833333333333332,0.7835616438356164,역전할머니,최근 1년 누적 리뷰수 기준,12
1918585793,,121,10.083333333333334,0.3315068493150685,역전할머니,최근 1년 누적 리뷰수 기준,12
1716668282,,220,18.333333333333332,0.6027397260273972,역전할머니,최근 1년 누적 리뷰수 기준,12
1253841735,홍제점,201,16.75,0.5506849315068493,역전할머니,최근 1년 누적 리뷰수 기준,12
1642017043,사거리점,272,22.666666666666668,0.7452054794520548,역전할머니,최근 1년 누적 리뷰수 기준,12
1211085280,서울미아점,178,14.833333333333334,0.4876712328767123,역전할머니,최근 1년 누적 리뷰수 기준,12
1267173845,,196,16.333333333333332,0.536986301369863,역전할머니,최근 1년 누적 리뷰수 기준,12
1893946805,,195,16.25,0.5342465753424658,역전할머니,최근 1년 누적 리뷰수 기준,12
1103233906,,90,7.5,0.2465753424657534,역전할머니,최근 1년 누적 리뷰수 기준,12
1983903998,시장점,201,16.75,0.5506849315068493,역전할머니,최근 1년 누적 리뷰수 기준,12
1790863038,거리점,139,11.583333333333334,0.38082191780821917,역전할머니,최근 1년 누적 리뷰수 기준,12
1837963858,,766,63.833333333333336,2.0986301369863014,역전할머니,최근 1년 누적 리뷰수 기준,12
1116322096,망원점,394,32.833333333333336,1.0794520547945206,역전할머니,최근 1년 누적 리뷰수 기준,12
1281283424,고척점,217,18.083333333333332,0.5945205479452055,역전할머니,최근 1년 누적 리뷰수 기준,12
1004012665,천호점,730,60.833333333333336,2.0,역전할머니,최근 1년 누적 리뷰수 기준,12
1686775093,로데오점,453,37.75,1.2410958904109588,역전할머니,최근 1년 누적 리뷰수 기준,12
1208854457,구의점,294,24.5,0.8054794520547945,역전할머니,최근 1년 누적 리뷰수 기준,12
1093524286,법조타운점,1103,91.91666666666667,3.021917808219178,역전할머니,최근 1년 누적 리뷰수 기준,12
1939413310,,73,6.083333333333333,0.2,역전할머니,최근 1년 누적 리뷰수 기준,12
1264036723,,111,9.25,0.3041095890410959,역전할머니,최근 1년 누적 리뷰수 기준,12
1864336491,,307,25.583333333333332,0.8410958904109589,역전할머니,최근 1년 누적 리뷰수 기준,12
1665937291,답십리점,252,21.0,0.6904109589041096,역전할머니,최근 1년 누적 리뷰수 기준,12
1865144042,,158,13.166666666666666,0.4328767123287671,역전할머니,최근 1년 누적 리뷰수 기준,12
1528559468,,257,21.416666666666668,0.7041095890410959,역전할머니,최근 1년 누적 리뷰수 기준,12
1697616575,신도림점,629,52.416666666666664,1.7232876712328766,역전할머니,최근 1년 누적 리뷰수 기준,12
1638779414,,303,25.25,0.8301369863013699,역전할머니,최근 1년 누적 리뷰수 기준,12
1709618790,,168,14.0,0.4602739726027397,역전할머니,최근 1년 누적 리뷰수 기준,12
1447876791,서울봉천점,248,20.666666666666668,0.6794520547945205,역전할머니,최근 1년 누적 리뷰수 기준,12
1883160911,미아사거리점,322,26.833333333333332,0.8821917808219178,역전할머니,최근 1년 누적 리뷰수 기준,12
1487592716,,278,23.166666666666668,0.7616438356164383,역전할머니,최근 1년 누적 리뷰수 기준,12
1259438090,,442,36.833333333333336,1.210958904109589,역전할머니,최근 1년 누적 리뷰수 기준,12
1142331080,,221,18.416666666666668,0.6054794520547945,역전할머니,최근 1년 누적 리뷰수 기준,12
1782064053,신천점,514,42.833333333333336,1.4082191780821918,역전할머니,최근 1년 누적 리뷰수 기준,12
1827099901,중앙대점,205,17.083333333333332,0.5616438356164384,역전할머니,최근 1년 누적 리뷰수 기준,12
