place_id,지점명,lat,lng,nearest_station
1264036723,,37.64067709652,127.027509852619,수유(강북구청)역
1864336491,,37.5423614982359,127.069691282806,건대입구역
1665937291,답십리점,37.5636159357201,127.052472895459,용답역
1865144042,,37.5546081713734,127.010242074121,약수역
1528559468,,37.5328880174102,127.076120089418,뚝섬유원지역
1697616575,신도림점,37.510515948407,126.889450716799,신도림역
1638779414,,37.5328313074808,127.005985062408,한남역
1709618790,,37.5347593139455,126.991763255959,이태원역
1447876791,서울봉천점,37.4813269542413,126.946601068412,봉천역
1883160911,미아사거리점,37.6130068343745,127.031361840414,미아사거리역
1487592716,,37.5028558084087,126.936090624375,장승배기역
1259438090,,37.5631535796945,126.925478991399,홍대입구역
1142331080,,37.6768594175983,127.056066628962,수락산역
1782064053,신천점,37.510197467524,127.081084970668,종합운동장역
1827099901,중앙대점,37.507607004806,126.964350535141,흑석(중앙대입구)역
1855644496,상암점,37.5774926700252,126.895453612608,디지털미디어시티역
1743181781,서울보라매역점,37.4990251587868,126.919141978888,보라매역
1115085909,,37.6009909611103,127.173124778838,도농역
1397283887,,37.7287895077757,127.110169641353,탑석역
1291366943,오리역점,37.338737695136,127.109823056735,오리역
1107851565,판교역점,37.3974734868481,127.112043180702,판교역
1358873748,가좌점,37.6860176333518,126.719575978137,대화역
1027060589,고양동점,37.7032659865717,126.901162554646,삼송역
1078478269,,37.0097167148276,127.260414474624,평택역
1380748932,,37.6766918686602,126.747179492925,대화역
1477241116,안산신길점,37.3328138725479,126.787863706111,안산역
2073433504,경기광주경안점,37.4117040177953,127.259111254266,경기광주역
1925758063,흥덕점,37.274991775924,127.071496141383,청명역
2004339615,상신점,37.1045286107672,126.900820893275,송탄역
1500937003,법원점,37.0079721673051,127.096031129558,평택역
1387072005,인계점,37.2657011609771,127.032457358909,수원시청역
1545807150,,37.2976896343111,127.070333365851,상현역
1375891395,식사점,37.6774524389153,126.811836435081,풍산역
1653318859,역곡점,37.485952908793,126.81020340123,역곡역
1202988463,진접점,37.7118892473493,127.187195889951,오남역
1081200889,,37.2591943456049,126.96313774475,오목천역
1564245185,,37.6550279814929,126.836643039727,원당역
1641298819,,37.4910505226936,127.490805359218,양평역
1043971488,오목천점,37.2457334025021,126.965297035569,오목천역
1269638080,오산궐동점,37.158043838244,127.056176543952,오산대역
1121119852,포승점,36.9883396111467,126.845998820089,서정리역
1531287826,,37.3208302273346,126.951645090437,의왕역
1336214521,중앙역점,37.31826437308,126.840939691624,중앙역
1770103662,,37.6314334363773,127.115792144468,갈매역
1714605319,,37.0174254828865,126.917239160254,서정리역
1543726258,성남동서울대점,37.4583766106066,127.126522298423,가천대역
1593671504,,37.6666055278402,127.118090932501,별내별가람역
1101064292,,37.6591516198689,127.177792963435,사릉역
1639281481,정자점,37.2961246059032,126.995116465921,화서역
1980846214,금촌점,37.7565397581337,126.77111302748,금릉역
1334489648,,37.538954506028,127.203271038353,하남시청(덕풍-신장)역
1122647370,센트럴파크점,37.2077322036421,127.065495879296,서동탄역
1995328139,,37.5273828328403,126.817033401013,원종역
1261572579,풍무점,37.607058130454,126.724448025806,풍무역
1484043295,마산점,37.6372137392402,126.643578724737,마산역
2060028511,가평점,37.8291865833627,127.513846068938,가평역
1120896099,정왕점,37.3446378851912,126.735442715415,정왕역
1044195828,,37.3709669072283,127.229539256725,경기광주역
2028586634,중동점,37.4991832829173,126.776232152073,신중동역
1288163025,,37.344792917981,126.785290746722,신길온천역
1461483346,,37.4329265132167,127.131530037289,모란역
1386930975,호평점,37.6548666330209,127.245969725337,평내호평역
1475895833,구청점,37.4489214422235,127.145277765777,신흥역
1151781076,군포당정점,37.3484843605971,126.955419522882,당정역
1192310932,신도시점,37.3692240042944,126.73018592193,오이도역
1985336624,수원매탄점,37.2616503819541,127.047550470752,매탄권선역
1212647341,로데오점,37.6473376538146,127.122876204099,별내역
1229628998,박달점,37.4054111251373,126.908478811547,안양역
1164737192,곡반정점,37.2378867026456,127.029515311088,세류역
1429059026,고잔점,37.3111968282091,126.831930095415,중앙역
1341070762,,37.7946758603043,127.077886580536,덕계역
1675941778,,37.6694685912984,126.761383585246,주엽역
1539758577,호수공원점,37.168739409804,127.108135368505,동탄역
1130662963,,37.6405135824925,126.678879121148,장기역
1152966956,,37.3694550841865,126.806816950779,시흥능곡역
1855730149,,37.6254997721099,127.152100316017,다산역
1934587126,광장점,37.3357278643312,126.811304224109,선부역
1563654697,신도시점,37.5614174613764,127.191844056113,미사역
1095843436,,37.8305563468208,127.141070188135,덕정역
1718262211,,37.3521957481754,126.742820284602,정왕역
1221164706,수원역점,37.2687330325856,127.004284227531,수원역
1671462839,,37.1702304762009,127.065283345432,오산대역
1140050388,소하점,37.4464484601749,126.883465176244,금천구청역
1827234611,,37.6903556795398,126.762597844516,탄현역
1003306910,금오점,37.7525254880516,127.06866242389,경기도청북부청사역
1401517138,와동점,37.332994366581,126.82676995544,선부역
1496785057,,37.2810281115209,127.031539297907,광교중앙(아주대)역
1316989193,오포점,37.3638383606918,127.159122587864,서현역
1528813980,,37.3800438242153,127.11607068521,수내역
1529376857,지행점,37.8920737357602,127.053012111947,지행역
1306011169,,37.6885877087511,126.598788067435,양촌역
1350593533,중앙점,37.7387410035999,127.050123011105,의정부역
1185584557,소사점,37.4839923006799,126.796131729343,소사역
1728053017,,37.1560920954139,127.173433520226,동탄역
1934619685,,37.8085691482389,126.761470402669,파주역
1667394356,양벌점,37.3778845466125,127.256906107296,경기광주역
1166525407,,37.3057385736255,126.993243396578,성균관대역
1599677441,의정부민락점,37.7452520055411,127.09794017488,어룡역
1609018605,,37.0862261180576,126.822125693839,어천역
1310839658,,37.4976800869872,126.786776244122,춘의역
1604387325,오산시청점,37.1480138092142,127.074742078868,오산역
1365525277,호수공원점,37.4453706193501,126.804192275398,시흥대야역
1047858386,동삭점,37.0161847125548,127.102379051292,지제역
1031083325,,37.7441887552378,127.033493430462,흥선역
1942532632,일산웨스턴돔점,37.6574966926773,126.771553413665,정발산역
1924330846,경기광주쌍령점,37.397231143736,127.27614844123,경기광주역
1231800684,,37.7236512990681,127.046324319426,회룡역
1131916454,합정점,36.9896218891086,127.101141514528,평택역
1486532406,,37.6835485230462,126.769262874411,일산역
1032543682,마을점,37.3370047736405,126.934967550085,당정역
1283663444,,37.3249552979872,127.095541698126,수지구청역
1502886652,사거리점,37.4785180580079,126.853432634911,광명사거리역
1347315519,화성봉담2지구점,37.2250746207814,126.946951290247,오목천역
1094108498,천동점,37.2682747771886,127.063113050204,청명역
1315467654,탑동점,37.2689646752331,126.9746891574,화서역
1201225994,구청점,37.2800146142501,127.112635599645,기흥역
1095389920,안산한양대점,37.3011698680846,126.839543251861,한대앞역
1529303622,,37.3785894324243,126.784765392588,시흥시청역
1275359715,,37.2705924827912,127.127684366105,강남대역
1856141633,오정점,37.5274513504025,126.783003467925,원종역
1326128647,운양점,37.6553283065572,126.683178317392,운양역
1329344968,위례점,37.4652640977318,127.139205374113,남위례역
1345961322,,37.6341884455176,126.702856323375,걸포북변역
1416268607,시청역점,37.5036851463744,126.760826495669,부천시청역
1715463219,상동점,37.5048432583289,126.750101238047,상동역
1970770706,,37.2682690204064,127.219125475495,둔전역
1047538304,마석점,37.6571858372413,127.302516352419,마석역
1203738762,산본점,37.3589338509679,126.931472003763,산본역
1085628828,하남감일점,37.5096981763368,127.163141514274,마천역
1292391064,,37.4116226590434,127.198758376162,삼동역
1618620966,반월점,37.2357114190131,127.062421001875,망포역
1564897016,안중점,36.9816319202972,126.927049590597,지제역
1930537898,진접역점,37.7190617976927,127.203036254417,진접역
1272666945,,37.3202665171996,127.109852584153,죽전역
1743564761,,37.345260379387,127.177287213584,미금역
1069547938,,37.5871333097855,127.139409369753,장자호수공원역
1664789586,공도점,37.0005166200816,127.171259527207,평택역
1534049176,,37.2861405669573,127.216978298649,전대.에버랜드역
1104406299,,37.5198998016199,126.797572499855,원종역
1914402029,,36.96404212367,127.057639461335,평택역
1053571029,,37.3652754791493,127.107095989194,정자역
1589740014,,37.8185555240054,127.054242875482,덕계역
1251289688,위례점,37.487835842393,127.159430453242,마천역
1739324821,시장점,37.5153364469739,126.770584860686,부천시청역
1973820010,,37.4710828118794,126.813688905314,소새울역
1526986047,로데오점,37.0565606126961,127.047399705667,서정리역
1788671295,본점,37.4726290605576,126.795246906383,소새울역
1050993722,은계점,37.4359329208959,126.80174231903,신천역
1046930641,야당점,37.7115764082662,126.759536132273,야당역
1446761157,군포당동점,37.3465067751937,126.945116665476,당정역
1276398984,행신역점,37.6152915293101,126.834464730004,행신역
2032724448,옥정점,37.820242807094,127.093393904014,덕계역
1626443443,반송점,37.200096518977,127.072011175118,서동탄역
1902214765,송내점,37.4898640204971,126.752220403739,송내역
1583835753,아주대점,37.2785551404006,127.04439261775,광교중앙(아주대)역
1098387318,마을점,37.7292823634642,126.735192006675,운정역
1957512936,,37.3906342056822,126.955021922493,범계역
1068781997,마을점,37.4036626434559,126.954144462262,평촌역
1744675487,테크노밸리점,37.2102134722763,127.099463709577,동탄역
1997098203,,37.3376117239649,126.748692841145,신길온천역
1419560678,,37.6362663162461,126.870344284768,원흥역
1520975504,퇴계원점,37.6504152677547,127.142247190826,퇴계원역
1700121235,태전점,37.3923183702416,127.230959474086,경기광주역
1669752875,,37.3366928249941,127.251236390988,초월역
1819733849,김포구래점,37.643912232133,126.624601816835,구래역
1695640440,,37.2141725003857,126.976667784358,오목천역
1662562207,야탑점,37.4131415507188,127.130286775012,야탑역
1075452973,,37.6485245207172,126.915331454991,지축역
1183679383,일산백석점,37.6455804806703,126.788053821492,백석역
1156178973,성균관대점,37.298914260637,126.970562368314,성균관대역
1961556567,,36.9929549114917,127.09123803292,평택역
1855603068,평택고덕점,37.0428169583822,127.052764255847,서정리역
2036202855,,37.2907387385884,127.636186526263,여주역
1867887935,화정점,37.6323975512361,126.831843785272,화정역
1773727770,,37.4721256679357,127.142666047632,남위례역
1402050649,,37.2013604700256,126.826170092271,야목역
1477211341,중리점,37.279341805076,127.444493403532,이천역
1825725375,,37.0675196110107,127.062620238806,송탄역
1689089491,보라점,37.2535634756466,127.108966620119,상갈역
1617851980,병점점,37.2126992590135,127.040219405628,병점역
1927925705,서현점,37.3871255597989,127.125205521164,서현역
1070341433,,37.3885428372565,126.738619706147,월곶역
1376823175,,37.7310792170843,127.057854461993,발곡역
1390740042,,37.2311197817194,127.187172688845,명지대역
1264776733,영통점,37.2517771737684,127.077470772644,영통역
1241677174,소사벌점,37.0005581242467,127.114277962358,평택역
1553565618,하이닉스점,37.2530217656665,127.490350380319,부발역
1144308043,,37.3262342474524,126.802256554139,초지역
1149042526,장기점,37.6448696814319,126.670656839246,장기역
1667781793,,37.4408666895073,127.145024891477,신흥역
1623890470,문산점,37.8584093552074,126.7845709177,문산역
1349495996,,37.2671807170313,127.106224097261,상갈역
1468997905,신도시점,37.1755987968834,127.050930919027,오산대역
1095383795,영천점,37.2058038001846,127.113426410524,동탄역
1777694244,초지점,37.308155120699,126.816291294928,고잔역
1416990198,,37.2466071242034,127.058372433356,망포역
1992923813,,37.2595501304728,127.01794647927,매교역
1209111618,광명역점,37.4208670019978,126.881832867185,광명역
1910684172,,37.018044070761,127.03438564056,지제역
1303652689,안양일번가점,37.3991500505523,126.922513309651,안양역
1699151005,,37.2899248797668,127.012754789406,화서역
1710467126,,37.4010379857871,126.975356331129,인덕원역
1660117557,,37.3612224073393,126.714614460014,오이도역
1262360533,상록수점,37.3022199917936,126.865156242582,상록수역
1403299671,평택용이점,36.9951172215901,127.138164019348,평택역
1280687010,,37.4871012801629,126.781299807556,부천역
1582135442,,37.2496468776733,126.977468394254,고색역
1851194409,원흥점,37.6492453278935,126.874831680475,원흥역
1899006096,신구대점,37.4461106756433,127.165534727359,단대오거리역
1896506249,중앙역점,37.2916999908575,127.047749819224,광교중앙(아주대)역
1352151835,,37.4667545170216,126.823172346656,역곡역
1147712129,능동점,37.2184408674534,127.057415579602,병점역
1348695159,,37.2235578778367,127.075199656993,망포역
1584181408,,37.2727649510622,126.942768690475,오목천역
1816221934,금정점,37.3712297846941,126.942614947325,금정역
1434024280,향남2지구점,37.1163766006199,126.910886918899,진위역
1535589492,하안점,37.4617346648022,126.879496643808,독산역
1891683756,,37.3797651010259,126.976661745112,평촌역
1177597880,교하점,37.7249200636681,126.718930275568,운정역
1228767540,,37.2355323983353,127.205011660306,운동장.송담대역
1091472254,신원점,37.6626408442388,126.890880213506,삼송역
1470294699,구리돌다리점,37.5997400632827,127.137802228195,구리역
