place_id,월평균_리뷰수_log,요리주점_밀도,요리주점_밀도_log,brand_type,요리주점_존재
1573115649,2.9400433676934026,0.0703482237073513,0.0679840382459712,경쟁사,1
1407805860,0.6061358035703155,0.1628001628001628,0.1508310297095939,경쟁사,1
1420076532,3.3292238820370663,0.1447701773434672,0.1352038983822323,경쟁사,1
1337289813,3.4011973816621555,0.2446483180428134,0.2188530145453415,경쟁사,1
1059948798,2.583997552432231,0.1628001628001628,0.1508310297095939,경쟁사,1
1199375408,3.0081547935525483,0.1482799525504151,0.1382651292747214,경쟁사,1
1679915153,2.89499070375246,0.2443991853360488,0.2186528313770746,경쟁사,1
1125792665,4.097118489104826,0.1467505241090146,0.1369323115336399,경쟁사,1
1424284773,2.3978952727983707,0.1521812647954007,0.1416568978084893,경쟁사,1
1093149808,2.970414465569701,0.1033057851239669,0.098310932243563,경쟁사,1
1383332046,3.1815200383244315,0.1621621621621621,0.1502822030493379,경쟁사,1
1014475021,3.375879573677865,0.100993098804915,0.0962125896054713,경쟁사,1
1215644969,2.6741486494265287,0.1521812647954007,0.1416568978084893,경쟁사,1
1615941540,3.9448128282511368,0.2485089463220675,0.2219499963684593,경쟁사,1
1071087271,3.258096538021482,0.1628001628001628,0.1508310297095939,경쟁사,1
1617580186,0.6061358035703155,0.1447701773434672,0.1352038983822323,경쟁사,1
1105573661,4.200954297280359,0.0836470096194061,0.0803322131037852,경쟁사,1
1893135961,0.6061358035703155,0.2304147465437788,0.2073513048597899,경쟁사,1
1412314791,0.7731898882334818,0.0564334085778781,0.054898525872511,경쟁사,1
1126054619,0.6061358035703155,0.2443991853360488,0.2186528313770746,경쟁사,1
1850542918,0.6061358035703155,0.2485089463220675,0.2219499963684593,경쟁사,1
1007222625,1.4271163556401456,0.1521812647954007,0.1416568978084893,경쟁사,1
1223431201,3.171085161031852,0.1626677511183407,0.1507171501061191,경쟁사,1
1862325808,3.617651944825568,0.1521812647954007,0.1416568978084893,경쟁사,1
1363879581,3.295836866004329,0.2010338885697875,0.1831827596604445,경쟁사,1
1114717401,0.6061358035703155,0.2304147465437788,0.2073513048597899,경쟁사,1
1716265321,1.041453874828161,0.1628001628001628,0.1508310297095939,경쟁사,1
1294706090,0.6061358035703155,0.0914494741655235,0.0875066056620622,경쟁사,1
1952342372,2.9575110607337933,0.1621621621621621,0.1502822030493379,경쟁사,1
1352004712,2.1785324443240666,0.1628001628001628,0.1508310297095939,경쟁사,1
